"active","firstLevel","lastLevel","updates","address","hdao_value","percent_of_supply","date","timestamp"
TRUE,2200434,2920037,245,"tz1ZKAeBPY629Kbneiq9jV1tBasVmwLwttFp",25268.886932,3.88095849635488,2022-11-27,"2022-11-27 12:00:08"
TRUE,1392280,2815647,593,"tz1Y1j7FK1X9Rrv2VdPz5bXoU7SszF8W1RnK",20719.528279,3.18223867680609,2022-11-27,"2022-11-27 12:00:08"
TRUE,1505650,1548517,22,"tz1c9EbVJP8Z7jW7XZTpn8jeu2sswKnGJT33",18366.152189,2.82079201094454,2022-11-27,"2022-11-27 12:00:08"
TRUE,1703985,1882823,33,"tz1RerLHMTsHNjxQQnvSqn2hnZ5jXinnEeto",17469.913671,2.68314192368296,2022-11-27,"2022-11-27 12:00:08"
TRUE,1437543,2595364,8,"tz1WVMmKYeDChF5nssUd5x3Mhc6kzqTeJ5C9",15419.232875,2.3681851517458,2022-11-27,"2022-11-27 12:00:08"
TRUE,1485259,2903263,90,"tz1czgvqmECmPbvLPA5jJi93Jwg8tma8Zhvv",14000,2.15021022078189,2022-11-27,"2022-11-27 12:00:08"
TRUE,1876727,1882884,2,"tz1humfkwpfB3QRqR67XFFXFNDb7e6Ac5kHY",13602,2.08908281593395,2022-11-27,"2022-11-27 12:00:08"
TRUE,1862958,1862958,1,"tz1a6pAJA2LG7LXcraA3aNctxyz3XmjV7tCh",12259,1.88281622118323,2022-11-27,"2022-11-27 12:00:08"
TRUE,1411129,2677618,51,"tz1UqdGzifSXwetssUkGYNEZ545sZRUy8Hyc",11062.641842,1.69907182553699,2022-11-27,"2022-11-27 12:00:08"
TRUE,1443017,2920169,64174,"KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB",10901.443151,1.67431389175378,2022-11-27,"2022-11-27 12:00:08"
TRUE,2187033,2892351,14,"tz1W62oFfKNsdHdQqEkf8QgqHVHkYBNYNx2c",10205.829448,1.56747705647474,2022-11-27,"2022-11-27 12:00:08"
TRUE,1494037,1580238,15,"tz1e9Eca8QDPReWWXRfP1qqoCo7Gd9xh3Q2R",9702.14881,1.49011853820063,2022-11-27,"2022-11-27 12:00:08"
TRUE,1376517,1672553,1821,"tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38",9254.007302,1.42129007742505,2022-11-27,"2022-11-27 12:00:08"
TRUE,1586838,2908984,158,"tz1TsXDszgoTJAgXynemmJG7bLGucU9XDDd3",9000,1.38227799907407,2022-11-27,"2022-11-27 12:00:08"
TRUE,1394172,2284975,10,"tz1ez5hc7wfNKrZ65vVRyC6JBBxZF6UYX3aD",8413.772498,1.29224140146666,2022-11-27,"2022-11-27 12:00:08"
TRUE,1891698,1904724,2,"tz1RvuKEdzKHcsGoD78KP9nkHUUZcqthjSf9",8404,1.2907404782465,2022-11-27,"2022-11-27 12:00:08"
TRUE,1677925,2271524,83,"tz1Rot1yuXGUB5Z2cDG77XYdPcstP9ci8nKe",8317.144128,1.27740059369584,2022-11-27,"2022-11-27 12:00:08"
TRUE,1365752,2092080,1051,"tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp",8264.411451,1.26930156933479,2022-11-27,"2022-11-27 12:00:08"
TRUE,1494061,1857813,16,"tz1ftfeSSSPHBFt4QMU3j9eAV5HPFtZua4fh",8015.199371,1.23102597208063,2022-11-27,"2022-11-27 12:00:08"
TRUE,1642964,1697904,10,"tz1Yzb6QcBdMvABs2cUe8ynHJkaVVFsUpyko",7340.568512,1.12741181720372,2022-11-27,"2022-11-27 12:00:08"
TRUE,1446949,1446958,4,"tz1WXC1Q3td2oCBctVGqrj3YdQRqcJMQ5L3F",7002.993639,1.0755648927606,2022-11-27,"2022-11-27 12:00:08"
TRUE,1444559,1444630,9,"tz1LMQS9MnFU52HYfKt6NNYubjcSFmkHDutc",6990.422968,1.07363420809872,2022-11-27,"2022-11-27 12:00:08"
TRUE,1658444,2920169,15930,"KT1XutoFJ9dXvWxT7ttG86N2tSTUEpatFVTm",6909.548255,1.06121294849191,2022-11-27,"2022-11-27 12:00:08"
TRUE,1653442,1911683,18,"tz2HoynR8VxiVpjR3D32VyF5eZzN97tUqzTQ",6760.136486,1.03826532614841,2022-11-27,"2022-11-27 12:00:08"
TRUE,1450566,2257592,283,"tz1WSYbDKw3nRGeQiECwMw2FwPc614ogVpuQ",6699.727486,1.02898732263218,2022-11-27,"2022-11-27 12:00:08"
TRUE,1489751,1714484,44,"tz1Rn1hzdcjr7AJTZQ7CoMC2wLXXfs4pnUUW",6614.913735,1.01596108018482,2022-11-27,"2022-11-27 12:00:08"
TRUE,2233235,2233235,1,"tz1RmLbDnAAAidc5EizicQvgXf2EpTWnJWZa",6542,1.00476251888251,2022-11-27,"2022-11-27 12:00:08"
TRUE,1407364,1841402,97,"tz1gnciVtYw9PqXEyZpYMABHoDsxkcqLJFDK",6389.874033,0.981398032518958,2022-11-27,"2022-11-27 12:00:08"
TRUE,1498453,1757464,62,"tz1gJpwrJy66fWH2niNwLzWv2YhbggKq8crT",6238.271121,0.958113880313051,2022-11-27,"2022-11-27 12:00:08"
TRUE,2203503,2895271,34,"tz1R5pBgWCLv297Tt5ZnKyo7mzXGFuBfZN2q",6236.724411,0.957876326623723,2022-11-27,"2022-11-27 12:00:08"
TRUE,1885051,1885182,4,"tz1S967NoYvobz5hFUnje33aW6wjftFTWa1K",6064.624655,0.931444137027632,2022-11-27,"2022-11-27 12:00:08"
TRUE,1876749,1887730,2,"tz1PZhgJUWRuyUuJAY5CtjpMxCzGAwJ8doE7",6062,0.931041025598559,2022-11-27,"2022-11-27 12:00:08"
TRUE,1406049,2372918,22,"tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK",5839.45672,0.89686139451125,2022-11-27,"2022-11-27 12:00:08"
TRUE,1856505,1856541,2,"tz1XRDeUx1Qgs1RwzxrY81ZfZXKyuDr8j2Mt",5761.961206,0.884959134063568,2022-11-27,"2022-11-27 12:00:08"
TRUE,1743533,1808737,4,"tz1dBpVKnSUKHaeTSQKQVvNiTKy5p854Zim1",5301.266458,0.814202665791416,2022-11-27,"2022-11-27 12:00:08"
TRUE,2233241,2233241,1,"tz1Unq3oQ9TeWnRHcU3ZrTUUMsLKR25xTvQx",5205,0.799417442797839,2022-11-27,"2022-11-27 12:00:08"
TRUE,1888429,1888445,3,"tz1YmqUFe7Y1fFx2FDcbV8Z8PQhuYZ676iWe",4943.047104,0.759185028916224,2022-11-27,"2022-11-27 12:00:08"
TRUE,1390067,2399928,85,"tz1XYkmAHtkZFjZLdWNoL2BTqUws4oD4H1PR",4880.456749,0.749571998841697,2022-11-27,"2022-11-27 12:00:08"
TRUE,1643346,1805076,6,"tz1LmZm7aqx4p9n6qUXpLBSHXFqeGzmje5N6",4854.46816,0.745580503863733,2022-11-27,"2022-11-27 12:00:08"
TRUE,2234343,2234343,1,"tz1QKryA811ZBbiZmkrGzyMm9cMksbuwA6qc",4495,0.690371067315329,2022-11-27,"2022-11-27 12:00:08"
TRUE,1906411,1912201,4,"tz1SscSKodPEXy4b8kRCYwiBEDCNFzKh1Dcd",4490.245991,0.689640915976651,2022-11-27,"2022-11-27 12:00:08"
TRUE,1890207,1890400,3,"tz1RK7Z5uRkd4dgkAhY5iN8vbVobzYhkeE74",4428.186324,0.6801093923851,2022-11-27,"2022-11-27 12:00:08"
TRUE,1918875,1927285,4,"tz1TsVDaQHunz522Yiy1AZyY1ijxzfCQAC9y",4343.795379,0.667148087207925,2022-11-27,"2022-11-27 12:00:08"
TRUE,2234339,2234339,1,"tz1Uxc1AkgJWWCaDRWJmKxAfHawvNENT9j8a",4250,0.652742388451646,2022-11-27,"2022-11-27 12:00:08"
TRUE,1633969,2234343,98,"tz1iaVFySeteNqer5NcmNaxUdBW4bbrtNakb",4239.054499,0.651061307871519,2022-11-27,"2022-11-27 12:00:08"
TRUE,1806266,2830672,42,"tz1deRboGKgZKoN9jD1uaYh6Zn8i7VzLzq97",4219.111301,0.647998303001899,2022-11-27,"2022-11-27 12:00:08"
TRUE,2234336,2234336,1,"tz1eJW32bjFw741GwuzeLAfAynLTBUcQYd6C",4000,0.614345777366255,2022-11-27,"2022-11-27 12:00:08"
TRUE,1529472,1538061,9,"tz1cXrYi3wgCVj4qfeXcbRyzxnX23kka1Te6",3947.556247,0.606291127815058,2022-11-27,"2022-11-27 12:00:08"
TRUE,1455788,1754445,8,"tz1dHHNjppwUJd1cZimukVtG2c4E43vUU5nF",3816.44197,0.586153752208213,2022-11-27,"2022-11-27 12:00:08"
TRUE,1542857,1855984,15,"tz1Z28DjstDRxgv7XfMXAQEr3KPRBwCX3RWa",3524.956122,0.541385477238007,2022-11-27,"2022-11-27 12:00:08"
TRUE,1543841,2148666,58,"tz1dkkfj76D6KkhqwZbDcBy2hRvNc45TEaVM",3419.209559,0.525144238625496,2022-11-27,"2022-11-27 12:00:08"
TRUE,1375981,1877372,86,"tz1dd2tmTJFRJh8ycLuZeMpKLquJYkMypu2Q",3227.518776,0.495703132851476,2022-11-27,"2022-11-27 12:00:08"
TRUE,1378743,1477037,217,"tz1TeLXGCQYuJyeSJcbdynDP2nh8t1A7AocZ",3023.653988,0.464392264936109,2022-11-27,"2022-11-27 12:00:08"
TRUE,1377780,2565068,43,"tz1NiraRNtWgpXyyxopRTk2a7Py9oKFdrgkB",3022.601637,0.46423063808782,2022-11-27,"2022-11-27 12:00:08"
TRUE,1436292,1439106,26,"tz1ix4QkVD9SGun3TZUHp77qgNmuQScHWhQu",3000.822155,0.460885604887839,2022-11-27,"2022-11-27 12:00:08"
TRUE,1666811,1666825,2,"tz1QMvyh1Hj5RVCBukghVnHGexgkqbEnzL9x",2910,0.44693655303395,2022-11-27,"2022-11-27 12:00:08"
TRUE,1370297,1557629,607,"tz2R1iMz3wHEx6Z8dpdPVgb9eTDVh5NdeqNz",2714.985769,0.416985010698656,2022-11-27,"2022-11-27 12:00:08"
TRUE,1507017,1863616,2894,"KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP",2605.98276,0.400243626123815,2022-11-27,"2022-11-27 12:00:08"
TRUE,1496993,2044086,49,"tz1YBiHv1orbxeRbc2KjkaX844U8tTtbquVe",2552.55076,0.392037195229756,2022-11-27,"2022-11-27 12:00:08"
TRUE,1409043,1890926,50,"tz1dUrKjpzakB1KJsYBw85jXFKLWAJLYhZ14",2468.004991,0.379052111184923,2022-11-27,"2022-11-27 12:00:08"
TRUE,1501795,1856282,199,"tz1Uku2ZiULj8dAnCC634ZcgqrsVD3VPbhLy",2426.391156,0.372660790231856,2022-11-27,"2022-11-27 12:00:08"
TRUE,1648877,1794606,13,"tz1QN43vUFcx53TSYkpcGWon3S2sqmHxCL2i",2423.448021,0.372208764591989,2022-11-27,"2022-11-27 12:00:08"
TRUE,1448196,2199292,26,"tz1ScdMAzqgjYZzuzwGLJ63n6bkSbBhsRnvN",2354.475223,0.36161547779088,2022-11-27,"2022-11-27 12:00:08"
TRUE,1413738,1767860,28,"tz1LrMt5RZCQ8yRJYC7BDpy61cAJ2Xqf33Ur",2313.127245,0.355264988869147,2022-11-27,"2022-11-27 12:00:08"
TRUE,1491993,1501593,12,"tz1ReqArXNDBEfHakof5fje5aTrSuE3bXW1M",2257.633299,0.346741871020524,2022-11-27,"2022-11-27 12:00:08"
TRUE,1378539,2449084,670,"tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd",2201.028313,0.33804811248878,2022-11-27,"2022-11-27 12:00:08"
TRUE,1446020,1702150,10,"tz1YSLwrKZ35uUfXNEnmWxNgF19dN4KUbCqZ",2199.401478,0.3377982526856,2022-11-27,"2022-11-27 12:00:08"
TRUE,1942019,2005771,32,"tz1NmtnqZexMTkq2AJUAGkEdaZqEVguc3639",2178.177497,0.334538536909037,2022-11-27,"2022-11-27 12:00:08"
TRUE,1444365,1445749,3,"tz1XVayJ9jFgG9S6fYBBQbMvYKqcAXVza4PE",2062.675307,0.316798966233273,2022-11-27,"2022-11-27 12:00:08"
TRUE,1654245,1663678,2,"tz1SJC4Eh9ihZVfPUTxr5bGVRJZp1JGaL1e6",2021.720083,0.310508799001901,2022-11-27,"2022-11-27 12:00:08"
TRUE,1429709,2366488,338,"tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt",2000.968963,0.307321708264996,2022-11-27,"2022-11-27 12:00:08"
TRUE,1601092,1601119,2,"tz1dJBxhw57DGBRmYXTdxFsYDW8fCni9Qouf",2000.045967,0.307179948591214,2022-11-27,"2022-11-27 12:00:08"
TRUE,1371722,1429088,546,"tz2GLYoq3erGG5ajCxrYjk5aNMeHw4kDtzMV",1996.25,0.306596939516847,2022-11-27,"2022-11-27 12:00:08"
TRUE,1857133,1861069,3,"tz1XQ3MYqPek3F3i5GTwJ1TKBEHXxeLsi9YF",1986.39916,0.305083984027469,2022-11-27,"2022-11-27 12:00:08"
TRUE,1391809,1420912,838,"tz1MCaehYRvrhPWv7HiCYQKyi9WDXbAUZkwv",1908.0295,0.293047466603812,2022-11-27,"2022-11-27 12:00:08"
TRUE,1729376,2554650,4,"tz1Ux7JURTYmyfUjk7HspEG7FBvVssX2es8n",1901.539477,0.292050687047547,2022-11-27,"2022-11-27 12:00:08"
TRUE,1650809,2054058,86,"tz1itcRM8DfCuMUimJYvVi8rgYaF5jLsmMFk",1824.72258,0.280252652971965,2022-11-27,"2022-11-27 12:00:08"
TRUE,1856527,1856527,1,"tz1bG7fSxywQRoWgWLTeDr6j7ZAK32kRn7Sr",1707.442825,0.262240072408265,2022-11-27,"2022-11-27 12:00:08"
TRUE,1445722,1856140,40,"tz1MzQyC2CjZh1RMUUSbsBMQHtvEz7cUK7hU",1701.324703,0.261300411804237,2022-11-27,"2022-11-27 12:00:08"
TRUE,1390743,1428744,227,"tz1R5aLedcRQb9kYyNBS1UXzHR6aQQ3Z5qoq",1679.555,0.257956880526095,2022-11-27,"2022-11-27 12:00:08"
TRUE,1571646,1572840,23,"tz1XjokjRXi68c45WRnncKydZcTiXnvAYYbx",1638.934283,0.25171808903546,2022-11-27,"2022-11-27 12:00:08"
TRUE,2252961,2406845,2,"tz1iwuqaZ5yNQyoTvfQ4ZwUc2whs4fGoAnTL",1627.781003,0.250005096417514,2022-11-27,"2022-11-27 12:00:08"
TRUE,1568622,1702156,9,"tz1YhBQ7tFxxZxH5or3BwafcFBTJYTHDEcZt",1598,0.245431138057819,2022-11-27,"2022-11-27 12:00:08"
TRUE,1500947,1686019,46,"tz1PQiHVEUrocwpWe7c1o4eJ4nnMzXFdDubS",1587.970012,0.24389066786411,2022-11-27,"2022-11-27 12:00:08"
TRUE,1437964,1857821,49,"tz1bGhJbutx5pKAZL5steUUMuBfS275Gfrbp",1567.888723,0.240806454088805,2022-11-27,"2022-11-27 12:00:08"
TRUE,1760674,1760674,1,"tz1Mok3LzdGHQZyiYHtKNoyGQydaqJtaoFgg",1536.991145,0.236061004945019,2022-11-27,"2022-11-27 12:00:08"
TRUE,1408988,1497482,139,"tz1WJMmkz4no1bZcmVp4cz5HM2QYdpZub347",1509.969068,0.231910780219865,2022-11-27,"2022-11-27 12:00:08"
TRUE,1383588,2898406,17578,"KT1TybhR7XraG75JFYKSrh7KnxukMBT5dor6",1498.835783,0.230200858562874,2022-11-27,"2022-11-27 12:00:08"
TRUE,1522494,1528093,4,"tz1RnWK8PFw3ZjTEb9R9BsVvTWDrMxU9NXft",1406.723546,0.216053667601696,2022-11-27,"2022-11-27 12:00:08"
TRUE,1423952,1835315,24,"tz1fvhxJtMzKYkXM3fvXrQEyAXyMLYayTtZ2",1400,0.215021022078189,2022-11-27,"2022-11-27 12:00:08"
TRUE,1916014,1916014,1,"tz1S7Y24gMXvwc83FukXEzhQ3ZvHyhWeadm5",1387,0.213024398301749,2022-11-27,"2022-11-27 12:00:08"
TRUE,1370463,2100584,190,"tz1hfuVWgcJ89ZE75ut9Qroi3y7GFJL5Lf2K",1386.876485,0.213005428072076,2022-11-27,"2022-11-27 12:00:08"
TRUE,1501076,1665453,27,"tz1VvsTA2B8uyG38ehPFzRPhQrEerLK22YXN",1357.37162,0.208473880765948,2022-11-27,"2022-11-27 12:00:08"
TRUE,1412342,2887694,260,"tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By",1337.643225,0.205443866725332,2022-11-27,"2022-11-27 12:00:08"
TRUE,1375137,2724809,55,"tz1UGuKv6PzgVbofb42VgeRwDwsVN47UpuZB",1335.092631,0.205052130061913,2022-11-27,"2022-11-27 12:00:08"
TRUE,1429630,2400479,58,"tz1SGrn2QMFDiFBvR5VGL5USAZvMCiYY3Mkx",1301.915941,0.199956640209791,2022-11-27,"2022-11-27 12:00:08"
TRUE,1444297,1538465,7,"tz1XykUaKpskyp7hDEZjmuNTk4gFU58a46KC",1279.924479,0.196579049755338,2022-11-27,"2022-11-27 12:00:08"
TRUE,1513113,1878359,135,"tz1a1Po3s3zerDkXv4rnrbE8Dmmctj1W3h5p",1264.962674,0.194281119324457,2022-11-27,"2022-11-27 12:00:08"
TRUE,1377657,1695438,92,"tz1VY543f4YJvbCp2QpgvspvRtP5ucQJi4oZ",1249.406576,0.191891913544808,2022-11-27,"2022-11-27 12:00:08"
TRUE,2044086,2044086,1,"tz1cyQA7cXsJxENwJrXydsBN3wsrMhQusgxe",1240,0.190447190983539,2022-11-27,"2022-11-27 12:00:08"
TRUE,1453327,1453327,1,"tz1RC3Wkgog7XJy6J15WenW7L6ZVdGGcLFX8",1226.532598,0.188378780595841,2022-11-27,"2022-11-27 12:00:08"
TRUE,1892085,1892097,2,"tz1ivKybhvrotSmBEC8cove31XPqTUjGsHsT",1221.493624,0.187604862496051,2022-11-27,"2022-11-27 12:00:08"
TRUE,1370429,2917948,686,"tz1YPhhC4o3tJd5XepkYmrsAdg7o2Lh1amwL",1199.124191,0.184169220819644,2022-11-27,"2022-11-27 12:00:08"
TRUE,1687326,1689352,10,"tz1cUmgJvfbodHdYLEB7fFDpPPsAkUEnP5s5",1159.041844,0.178013115663049,2022-11-27,"2022-11-27 12:00:08"
TRUE,1407831,1950703,30,"tz1NM2GD7d8L9oYurYSy3R1Cy7ZAU1ExDyC6",1126.4999,0.173015114192127,2022-11-27,"2022-11-27 12:00:08"
TRUE,1379738,1882548,328,"tz1fyXibzW2g3Xd17YtV4RsV7hnJTDpZsxyn",1111.999999,0.170788125954232,2022-11-27,"2022-11-27 12:00:08"
TRUE,1376245,1429028,800,"tz1UAY5RSuG6nRJhdHDVMVSg9Lt2pSZez5JR",1087.4,0.167009899577016,2022-11-27,"2022-11-27 12:00:08"
TRUE,2470780,2470780,1,"tz1QvbYiRUxm9zyCiSY1d7exku9j1LxSJcTS",1038.249425,0.159461037525423,2022-11-27,"2022-11-27 12:00:08"
TRUE,1438693,1438693,1,"tz1cWUkZFBZ72Yn9desxcgS9KdH4BVfqd2ZW",1006.678577,0.154612183236255,2022-11-27,"2022-11-27 12:00:08"
TRUE,1692254,1692254,1,"tz1coTNqAz1GRtCaLEG67rAx2qATieRTTnDj",1006,0.154507963007613,2022-11-27,"2022-11-27 12:00:08"
TRUE,1463069,1463069,1,"tz1RmxAYddZ78DxSjoqoVvKSxnGzqb3kmP6F",1005.815788,0.154479670541528,2022-11-27,"2022-11-27 12:00:08"
TRUE,1665199,1665232,5,"tz1XKqTTfxkWENSKxpJEoB3D1jGtgbDCD5Fr",1005.073966,0.154365736738214,2022-11-27,"2022-11-27 12:00:08"
TRUE,1873250,2019296,9,"tz1icyYhmUrg2CWjSP5zWi3SEfMCyRZY8BYh",1002.384566,0.153952681354801,2022-11-27,"2022-11-27 12:00:08"
TRUE,1376422,1706258,979,"tz1Rwx6G3MFW5VCeSd4bJQphXuUR3Q56omLW",1000.01,0.153587980206007,2022-11-27,"2022-11-27 12:00:08"
TRUE,1636521,1637784,3,"tz1hxzSUSET13jvVYuLj9pHHMCe9PCM743CR",996.097046,0.152987003514275,2022-11-27,"2022-11-27 12:00:08"
TRUE,1531203,1685080,2,"tz1h9CuEXZsjSJDEA64NSqYy7TiBgGXucYvv",991,0.15220416634249,2022-11-27,"2022-11-27 12:00:08"
TRUE,1384511,1860648,416,"tz1a92ZVmHDSqZ2dYbcrTZG9baK7bXSMRazZ",970.10055,0.148994294128295,2022-11-27,"2022-11-27 12:00:08"
TRUE,1453138,1456988,14,"tz1hCQmNNqYH7AFtEJv3k9aDmbbbqzdJ1Gro",958.090793,0.147149758253259,2022-11-27,"2022-11-27 12:00:08"
TRUE,1536361,1544022,4,"tz2PfV6tQurgAgNbFeg1c8TNc1cYz4nvgibN",953.929567,0.146510650347817,2022-11-27,"2022-11-27 12:00:08"
TRUE,1392118,1423219,168,"tz1hDmaj5pFgt9LJyEes9gtStHWFMNgyyVEN",926,0.142221047460288,2022-11-27,"2022-11-27 12:00:08"
TRUE,1722585,1726072,6,"tz1KyX39PYU5GwqHZsvBxYWc6eezdXHeH7tb",903.119678,0.138706940158918,2022-11-27,"2022-11-27 12:00:08"
TRUE,1478467,1871104,4,"tz1NMvVB48fNzrG3rPZS58Eo1nSJ6p3RjRyz",900,0.138227799907407,2022-11-27,"2022-11-27 12:00:08"
TRUE,1420137,2655759,151,"tz1gDzp5mM7G7CW5CBeyG4pxHcv4jN8MM5Df",893.548879,0.137236995171,2022-11-27,"2022-11-27 12:00:08"
TRUE,2052821,2052821,1,"tz1UxpRNMGoQzhDX2iYE5aVC7WLqACDepDWn",889.472688,0.136610947488853,2022-11-27,"2022-11-27 12:00:08"
TRUE,1492732,1494021,4,"tz1ZXnmudxPXkQQRMdheejDwB73a5sdKNqec",859.003212,0.131931249009062,2022-11-27,"2022-11-27 12:00:08"
TRUE,1373619,2282337,24,"tz1L7dGRrWStRo57MR1VYCFboKCznDrbhzKw",814.469883,0.125091533353259,2022-11-27,"2022-11-27 12:00:08"
TRUE,1574707,1933338,42,"tz1UgoX4zmrVb7b6HsQLasrmgK2ChGRjQEzJ",808.218518,0.124131408430628,2022-11-27,"2022-11-27 12:00:08"
TRUE,1856586,1856586,1,"tz1VWsZXFpqf2XJdGzgT8q8Ww7usjRNY2t8r",802.887295,0.123312604846066,2022-11-27,"2022-11-27 12:00:08"
TRUE,1890514,1890514,1,"tz1MKchbfHftvWpdKWRckJ94SHKijkRrhsNF",795.50802,0.122179248236998,2022-11-27,"2022-11-27 12:00:08"
TRUE,1425327,2569832,423,"tz1QcqnzZ8pa6VuE4MSeMjsJkiW94wNrPbgX",793.998009,0.121947331016591,2022-11-27,"2022-11-27 12:00:08"
TRUE,1381942,1417594,22,"tz1YoHPWUS5cz8sPiFdJ1yTNnUW3eB2FQQLC",765.360906,0.117549060190578,2022-11-27,"2022-11-27 12:00:08"
TRUE,1870656,2241961,15,"tz1Rh77r8LiAMhnNu7EdA8fpu2VBHgtrX12Q",763.99404,0.117339128101746,2022-11-27,"2022-11-27 12:00:08"
TRUE,1868221,1868221,1,"tz1SGcqXVcjMENQKFAothR61N3shN6abU2d4",763.192355,0.117216000153114,2022-11-27,"2022-11-27 12:00:08"
TRUE,1696900,1863139,4,"tz1SGCMRUGtcVKiy3g23tMS8FeWaWhS5D4W7",752.604177,0.115589799542039,2022-11-27,"2022-11-27 12:00:08"
TRUE,2425467,2425467,1,"tz2WogUVRTQb7PfgVdg3aXskDd54Uc18ch9n",748.583075,0.114972212783524,2022-11-27,"2022-11-27 12:00:08"
TRUE,1529023,1865630,24,"tz1XTPUw42TquoZW85wuPSgbT8SwaGPkm9uv",719.776489,0.110547911666165,2022-11-27,"2022-11-27 12:00:08"
TRUE,1806818,1808456,2,"tz1LMnWQ8bU2kB5Q23QRDaLYFQUY3gVRdhED",714.547274,0.109744775127617,2022-11-27,"2022-11-27 12:00:08"
TRUE,1730070,1748345,3,"tz1R746DzwAtGjMNzeaMBZfCTVpdVRiS3uhU",702.076794,0.107829478445184,2022-11-27,"2022-11-27 12:00:08"
TRUE,1421748,1873822,29,"tz2PSnXntx4sNRibxqdiXqfCW5WmLZXiESxg",700.069786,0.107521229222699,2022-11-27,"2022-11-27 12:00:08"
TRUE,1388614,2608030,61,"tz1LGa2ePYGgWuxKF9z4Ps341N1M4xuUm6Nb",666.081636,0.102301110114452,2022-11-27,"2022-11-27 12:00:08"
TRUE,1427837,2522157,71,"tz1Ty7BDVC2BFzTxEAhKKoKXSqPcyXA68guC",647.019035,0.0993733530069598,2022-11-27,"2022-11-27 12:00:08"
TRUE,1374913,1429333,129,"tz29mS5gdfemxdhTZbtksFj5atKKLfJ8JM3D",636.6255,0.0977770469221702,2022-11-27,"2022-11-27 12:00:08"
TRUE,1682836,2002137,16,"tz1MbaSmB2JWvALnqaaJTWY5gcxrkxL6HPoi",626.743356,0.0962592835627388,2022-11-27,"2022-11-27 12:00:08"
TRUE,1873688,1941050,2,"tz1eEnRXjgGZ1VYsTMpvJtyNZDfQb5UBtgfg",626.409771,0.0962080494287032,2022-11-27,"2022-11-27 12:00:08"
TRUE,1443817,1645395,11,"tz1ZLGi9hMam6Gf6kixB1XK1yJED6CYu1tGg",621.435254,0.0954440310503565,2022-11-27,"2022-11-27 12:00:08"
TRUE,1419305,1429160,51,"tz1Zpqg3AVifL43AXowv5FgHtFHtzVnp62Fa",620.595,0.0953149794261527,2022-11-27,"2022-11-27 12:00:08"
TRUE,1414903,2764322,9,"tz1ZDDHc1YycDdwQezjVDVCSfSB6A1xH3YxG",602.758926,0.0925756002394797,2022-11-27,"2022-11-27 12:00:08"
TRUE,1472476,1828572,15,"tz1cGpACf2y335GkisdXBQJ8x9uVvRGZqpgi",600,0.0921518666049382,2022-11-27,"2022-11-27 12:00:08"
TRUE,1392196,1428796,136,"tz1PLUAH1zhTYPHH8DdJ1hCe63bSymyJjF6h",598.4,0.0919061282939917,2022-11-27,"2022-11-27 12:00:08"
TRUE,1453274,1907557,25,"tz1ZuqNBuH5hNDXPeL5he6zbLaGtg6S5cHRG",580.481535,0.089154094966583,2022-11-27,"2022-11-27 12:00:08"
TRUE,1443355,1821319,6,"tz1ZrU2x3HmiH8QmMHjxwiY1N5WZdus8s3sA",575.113409,0.0883296235814655,2022-11-27,"2022-11-27 12:00:08"
TRUE,1384772,1429160,293,"tz1P7CndjovemtoHCDfFdtrVqjfYDigwWee1",573.625,0.0881010241354295,2022-11-27,"2022-11-27 12:00:08"
TRUE,1390316,1738485,20,"tz1T7QMkroV81qCCrwTzTfqbVEyE2f3w9ccg",572.047711,0.0878587739262204,2022-11-27,"2022-11-27 12:00:08"
TRUE,1393803,1914415,102,"tz1hcKhpB82SShLcFYM8GKMu3aZGzU5NM9zi",564.369971,0.0866795771390414,2022-11-27,"2022-11-27 12:00:08"
TRUE,1443696,1776884,10,"tz1f6QpaRy967eHqXPXQNVtRugDvNVBcWWRd",551.589017,0.0847165958588883,2022-11-27,"2022-11-27 12:00:08"
TRUE,1887718,2124885,7,"tz1X8THUeHcTZQeLuQiMp4Tbf3zXPZak5DT8",542.270149,0.0832853440574799,2022-11-27,"2022-11-27 12:00:08"
TRUE,1412045,2121558,117,"tz1YTFrRNKg9FgFUXU5Q8VGFhwrDghGRPPdL",531.485704,0.0816289994957328,2022-11-27,"2022-11-27 12:00:08"
TRUE,1649249,1836748,2,"tz1Ykcr6vni9PsuQEGTvuL8KAP3NrEQyCeRN",527.486849,0.0810148295748453,2022-11-27,"2022-11-27 12:00:08"
TRUE,1396871,2570972,257,"tz1UQSa7mYNT8BntyxkES1oBvPJr8vRYhmEZ",527.180382,0.0809677603980073,2022-11-27,"2022-11-27 12:00:08"
TRUE,2047014,2047014,1,"tz1Q15UVaqKQh2tWTYCgN9UUPddtmXPoXNhU",514.029076,0.0789478980710194,2022-11-27,"2022-11-27 12:00:08"
